Mensagem,solicita_senha,solicita_codigo_autenticacao,solicita_dados_bancarios,solicita_dados_pessoais,solicita_dados_cartao,solicita_atualizacao_cadastro,solicita_pagamento,solicita_clique,solicita_ligacao,menciona_bloqueio_conta,carga_emocional,possui_urgencia,possui_ameaca,possui_linguagem_alarmista,possui_recompensa,possui_reembolso,possui_vantagem_inesperada,possui_oferta_financeira,possui_url,possui_url_encurtada,possui_telefone,possui_pix,possui_erros_ortografia_gramatica,possui_chamada_acao,possivel_golpe,Coluna 27
Santander: Detectada tentativa de invasão no seu aplicativo Way. Altere suas senhas urgentes em: https://santander-way-invasao.site,1,0,0,0,0,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi filho, esqueci de levar dinheiro para pagar o estacionamento do shopping. Me faz um Pix de R$ 20?",0,0,0,0,0,0,1,0,0,0,Alto,1,0,1,0,0,0,0,0,0,0,1,0,1,1,
"Sua fatura da banda larga residencial da Vivo fechou em R$ 109,90. Baixe o boleto pelo app Meu Vivo.",0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ALERTA NUBANK: Transferência via Pix de R$ 2.700,00 agendada para hoje. Cancele no link: https://nubank-cancelar-agendamento.online",0,0,0,0,0,0,0,1,0,0,Alto,1,0,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, você tem a lista atualizada dos alunos inscritos no curso extracurricular?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Caixa Econômica: Seu empréstimo pré-aprovado do Auxílio Brasil foi liberado para saque. Acesse: https://caixa-auxilio-emprestimo.top,0,0,0,0,0,0,0,1,0,0,Médio,0,0,0,1,0,1,1,1,0,0,0,0,1,1,
G-102988 e seu codigo de verificacao de seguranca da conta da Netflix.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bradesco: Transação suspeita via Pix no valor de R$ 2.200,00 em análise. Cancele em: https://bradesco-analise-pix.top",0,0,0,0,0,0,0,1,0,0,Alto,1,0,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, me avisa quando você terminar a revisão do texto do projeto de pesquisa.",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Serasa Experian: Pendência financeira inscrita em seu nome. Quite por R$ 29,90 via Pix no Feirão: https://serasa-limpanome-online.site",0,0,0,0,0,0,1,1,0,0,Alto,1,0,1,0,0,0,1,1,0,0,1,0,1,1,
Sua fatura de cartão de crédito Banco do Brasil fechou. Acesse o aplicativo Ourocard para consultar o extrato.,0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
URGENTE: Notificação judicial referente a penhora de saldos bancários por inadimplência. Ligue 0800-888-9922,0,0,0,0,0,0,1,0,1,1,Alto,1,1,1,0,0,0,0,0,0,1,0,0,1,1,
"Oi <NOME>, você sabe se o professor de direito vai dar aula presencial na próxima semana?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Shopee: Seu pacote foi retido na fiscalização alfandegária. Pague a taxa de R$ 16,50 para liberação: https://shopee-fiscalizacao-liberacao.online",0,0,0,0,0,0,1,1,0,0,Médio,1,0,0,0,0,0,0,1,0,0,1,0,1,1,
G-551029 e seu codigo de autenticacao para login no site da Receita Federal.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Itaú: Atualização de segurança do iToken pendente de confirmação. Evite a suspensão no link: https://itau-itoken-confirmacao.site,0,0,0,0,0,1,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi pai, o mecânico trocou a peça do carro e deu R$ 90. Me faz um Pix para pagar ele e liberar o carro?",0,0,0,0,0,0,1,0,0,0,Alto,1,0,1,0,0,0,0,0,0,0,1,0,1,1,
Magazine Luiza: Seu saldo de pontos do cartão Magalu expira hoje. Resgate em produtos em: https://magalu-pontos-resgate.online,0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,1,0,1,1,1,0,0,0,0,1,1,
Sua fatura de telefonia móvel TIM referente ao mês de Setembro fechou. Pague pelo app Meu Tim.,0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Banco do Brasil: Notificação de bloqueio preventivo da conta por suspeita de fraude. Reative em: https://bb-reativacao-conta.online,0,0,0,1,0,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, você sabe dizer se a biblioteca da universidade vai abrir neste sábado?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Amazon Brasil: Seu cupom de R$ 100 para compras na categoria de eletrônicos expira hoje: https://amazon-cupom-eletronicos.site,0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,1,0,1,1,1,0,0,0,0,1,1,
G-881900 e seu codigo de verificacao do login no aplicativo do TikTok.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Santander: Transação Pix de R$ 3.900,00 sob fiscalização bancária. Cancele no link oficial: https://santander-fiscalizacao-pix.top",0,0,0,0,0,0,0,1,0,0,Alto,1,0,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi mãe, esqueci o guarda-chuva no metrô e tá chovendo muito. Pode me buscar na estação?",0,0,0,0,0,0,0,0,0,0,Médio,1,0,1,0,0,0,0,0,0,0,0,0,1,0,
Sua fatura da energia elétrica CPFL do mês de Setembro foi emitida. Baixe a 2a via no site.,0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ALERTA NUBANK: Saque em dinheiro de R$ 2.100,00 aprovado em caixa 24h. Cancele no link: https://nubank-cancelamento-caixa24h.site",0,0,0,0,0,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, você sabe se a reunião com o departamento financeiro vai ser gravada?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Casas Bahia: Seu carnê digital possui parcela vencida com opção de desconto no Pix: https://casasbahia-desconto-carne.online,0,0,0,0,0,0,1,1,0,0,Médio,1,0,0,0,0,0,1,1,0,0,1,0,1,1,
G-102988 e seu codigo de autenticacao do portal do cliente da Vivo.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bradesco: Bloqueio do cartão de crédito por inconsistência na atualização do app. Regularize: https://bradesco-regulariza-cartao.top,0,0,0,0,1,1,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, você me manda a lista dos livros indicados para o exame de qualificação por e-mail?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Caixa Econômica: Seu lote do PIS de R$ 1.320,00 foi liberado para saque no Caixa Tem. Acesse: https://caixa-lote-pis.site",0,0,0,0,0,0,0,1,0,0,Médio,0,0,0,1,0,1,1,1,0,0,0,0,1,1,
"Sua fatura de cartão de crédito Santander fechou em R$ 1.100,00. Consulte o extrato no aplicativo Way.",0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
URGENTE BANCO INTER: Notificação de invasão no seu aplicativo bancário. Altere suas senhas: https://bancointer-senha-invasao.site,1,0,0,0,0,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, me avisa quando o relatório da auditoria interna estiver pronto para revisão.",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Shopee: Pacote com problemas de retenção no centro logístico. Pague a taxa de liberação: https://shopee-liberacao-pacote.online,0,0,0,0,0,0,1,1,0,0,Médio,1,0,0,0,0,0,0,1,0,0,0,0,1,1,
G-392019 e seu codigo de seguranca para login no portal da Prefeitura.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Itaú: Notificação de bloqueio judicial no seu CPF emitida pelo tribunal. Acesse para contestar: https://itau-bloqueio-judicial.online,0,0,0,1,0,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi pai, perdi a chaminha da minha chave do carro. Você tem alguma chave reserva guardada aí?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Serasa Experian: Oportunidade para renegociar débitos com até 90% de desconto no Pix: https://serasa-renegociar-pix.top,0,0,0,0,0,0,1,1,0,0,Alto,1,0,1,0,0,0,1,1,0,0,1,0,1,1,
Sua mensalidade de telefonia móvel da operadora Claro vence no próximo dia 10. Baixe a fatura.,0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Banco do Brasil: Chave Pix suspeita registrada na sua conta. Cancele imediatamente em: https://bb-cancelar-chave-pix.site,0,0,0,0,0,0,0,1,0,0,Alto,1,0,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, você sabe dizer se a reunião de apresentação dos resultados foi confirmada para sexta-feira?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Magazine Luiza: Seu cupom exclusivo de R$ 400 em compras expira hoje às 23:59. Ative em: https://magalu-cupom-exclusivo.online,0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,1,0,1,1,1,0,0,0,0,1,1,
G-551092 e seu codigo de autenticacao de login do portal do aluno da USP.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Santander: Transação via Pix não reconhecida no valor de R$ 3.100,00 em análise. Cancele em: https://santander-pix-cancelar.online",0,0,0,0,0,0,0,1,0,0,Alto,1,0,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi filho, esqueci de pagar o boleto da internet e vence hoje. Me faz um Pix de R$ 80 para eu pagar no app?",0,0,0,0,0,0,1,0,0,0,Alto,1,0,1,0,0,0,0,0,0,0,1,0,1,1,
Sua fatura de serviços de banda larga da Vivo Fibra vence amanhã. Pague pelo app Meu Vivo.,0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ALERTA NUBANK: Dispositivo desconhecido tentando acessar seu aplicativo bancário. Cancele em: https://nubank-cancelar-acesso.site,1,0,0,0,0,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, você tem o telefone do suporte técnico do sistema de contabilidade para me passar?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Shopee: Pacote parado na fiscalização alfandegária. Pague a taxa de liberação de R$ 14,90 via Pix: https://shopee-fiscalizacao-pix.top",0,0,0,0,0,0,1,1,0,0,Médio,1,0,0,0,0,0,0,1,0,0,1,0,1,1,
G-881900 e seu codigo de verificacao do cadastro da Netflix.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bradesco: Troca de e-mail cadastrado recebida no sistema. Se não foi você, cancele em: https://bradesco-cancelar-email.online",0,0,0,1,0,1,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, você vai conseguir me mandar as fotos do churrasco de encerramento do ano por e-mail?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Caixa Econômica: Seu empréstimo pré-aprovado do Caixa Tem no valor de R$ 3.500 foi liberado. Acesse: https://caixatem-liberacao-emprestimo.site,0,0,0,0,0,0,0,1,0,0,Médio,0,0,0,0,0,1,1,1,0,0,0,0,1,1,
Sua fatura do cartão de crédito Bradesco fechou. Acesse o aplicativo oficial para consultar o extrato completo.,0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
URGENTE: Notificação da Vara Cível sobre penhora de bens por dívida em aberto. Ligue para 0800-999-8811,0,0,0,0,0,0,1,0,1,1,Alto,1,1,1,0,0,0,0,0,0,1,0,0,1,1,
"Oi <NOME>, você me confirma se a ata da reunião da diretoria já foi enviada para o grupo de WhatsApp?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Itaú: Transação via Pix suspeita no valor de R$ 2.400,00 retida por segurança. Cancele em: https://itau-pix-retido-cancelamento.top",0,0,0,0,0,0,0,1,0,0,Alto,1,0,1,0,0,0,0,1,0,0,0,0,1,1,
G-102988 e seu codigo de verificacao para login no portal da previdencia social.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Serasa Experian: Nome protestado em cartório por pendência financeira. Negocie com 90% OFF no Pix: https://serasa-protesto-feirao.site,0,0,0,0,0,0,1,1,0,1,Alto,1,1,1,0,0,0,1,1,0,0,1,0,1,1,
"Oi pai, perdi a hora do ônibus e preciso pegar um táxi. Me faz um Pix de R$ 30?",0,0,0,0,0,0,1,0,0,0,Alto,1,0,1,0,0,0,0,0,0,0,1,0,1,1,
Santander: Bloqueio do cartão de crédito por tentativa de transação não autorizada. Desbloqueie em: https://santander-desbloquear-cartao.top,0,0,0,0,1,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, você sabe se o relatório financeiro do terceiro trimestre já foi disponibilizado na rede interna?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Magazine Luiza: Seu saldo de cashback de R$ 250 está liberado para compras. Resgate em: https://magalu-resgate-cashback.online,0,0,0,0,0,0,0,1,0,0,Médio,0,0,0,1,0,1,1,1,0,0,0,0,1,1,
"Sua fatura de serviços de internet Claro Fibra fechou em R$ 119,90. Baixe o PDF pelo aplicativo oficial.",0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ALERTA NUBANK: Compra não autorizada de R$ 2.900,00 aprovada no cartão de crédito. Cancele em: https://nubank-cancelamento-compra-urgente.site",0,0,0,0,1,0,0,1,0,0,Alto,1,0,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, você sabe qual é a data limite para a entrega do projeto de extensão universitária?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G-392011 e seu codigo de autenticacao de login no portal da faculdade.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bradesco: Tentativa de login no seu aplicativo efetuada por dispositivo não reconhecido. Cancele em: https://bradesco-cancelar-login.online,1,0,0,0,0,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi mãe, esqueci minha chave em casa e preciso entrar. Você tem como avisar o porteiro para me liberar?",0,0,0,0,0,0,0,0,0,0,Médio,1,0,1,0,0,0,0,0,0,0,0,0,1,0,
"Amazon Brasil: Seu vale-compras no valor de R$ 200,00 foi ativado. Resgate no link: https://amazon-resgate-vale.online",0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,1,0,1,1,1,0,0,0,0,1,1,
Sua fatura do plano de celular da TIM vence em 2 dias. Pague pelo aplicativo oficial Meu Tim.,0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DETRAN: Processo de suspensão da CNH instaurado por pontos acumulados. Apresente recurso em: https://detran-recurso-cnh.site,0,0,0,0,0,0,1,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, você tem o modelo de declaração de estágio para me enviar por e-mail?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Shopee: Pacote parado na alfândega por falta de taxa de despacho. Pague em: https://shopee-taxa-despacho-liberacao.online,0,0,0,0,0,0,1,1,0,0,Médio,1,0,0,0,0,0,0,1,0,0,0,0,1,1,
G-551029 e seu codigo de verificacao para login no site oficial da Caixa.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Banco do Brasil: Chave Pix não autorizada tentando realizar transferência na sua conta. Cancele no link: https://bb-pix-cancelar.site,0,0,0,0,0,0,0,1,0,0,Alto,1,0,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi filho, precisei pagar a taxa da farmácia e fiquei sem troco. Me faz um Pix de R$ 30?",0,0,0,0,0,0,1,0,0,0,Alto,1,0,1,0,0,0,0,0,0,0,1,0,1,1,
Sua encomenda dos Correios foi entregue na recepção do seu condomínio com sucesso.,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Itaú: Atualização obrigatória do seu token iToken pendente no aplicativo. Evite a suspensão: https://itau-itoken-suspensao.online,0,0,0,0,0,1,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, você sabe dizer se a reunião de equipe de amanhã à tarde vai ser mantida?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Serasa Experian: Oportunidade única para quitar seus débitos atrativos no Feirão com até 95% de desconto via Pix: https://serasa-feirao-online.top,0,0,0,0,0,0,1,1,0,0,Alto,1,0,1,0,0,0,1,1,0,0,1,0,1,1,
G-881900 e seu codigo de seguranca para cadastro no aplicativo da Uber.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Santander: Transação Pix de R$ 3.800,00 retida para validação de segurança. Cancele no link: https://santander-pix-validacao.site",0,0,0,0,0,0,0,1,0,0,Alto,1,0,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi mãe, perdi minha chave de casa e preciso que você me espere para abrir a porta quando chegar do trabalho.",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Sua fatura da banda larga residencial da Vivo fechou em R$ 109,90. Acesse o aplicativo para emitir o boleto.",0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ALERTA NUBANK: Saque em caixa eletrônico 24h no valor de R$ 1.900,00 aprovado em sua conta. Cancele em: https://nubank-cancelamento-saque24h.top",0,0,0,0,0,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, você me confirma o envio do relatório de auditoria para a diretoria até o fim do dia?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Casas Bahia: Seu carnê digital possui parcela em atraso. Quite com 75% de desconto via Pix em: https://casasbahia-carne-pix.online,0,0,0,0,0,0,1,1,0,0,Médio,1,0,0,0,0,0,1,1,0,0,1,0,1,1,
G-102988 e seu codigo de verificacao do cadastro do Mercado Livre.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bradesco: Bloqueio temporário do aplicativo por tentativa de acesso não autorizado. Reative em: https://bradesco-reativacao-app.site,1,0,0,0,0,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, você sabe qual é o link da videoconferência para a palestra sobre inovação tecnológica?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Shopee: Seu pacote foi retido na alfândega. Pague a taxa de liberação de R$ 19,50 no Pix: https://shopee-taxa-liberacao.online",0,0,0,0,0,0,1,1,0,0,Médio,1,0,0,0,0,0,0,1,0,0,1,0,1,1,
Sua assinatura do serviço de música Spotify foi renovada com sucesso para o próximo período.,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
URGENTE: Notificação da Vara Cível referente a execução de dívida judicial pendente. Ligue 0800-999-6611,0,0,0,0,0,0,1,0,1,1,Alto,1,1,1,0,0,0,0,0,0,1,0,0,1,1,
"Oi <NOME>, você tem a lista atualizada dos fornecedores de insumos para o laboratório?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Caixa Econômica: Seu empréstimo emergencial do Caixa Tem foi aprovado no valor de R$ 4.000,00. Acesse: https://caixatem-emprestimo-liberado.top",0,0,0,0,0,0,0,1,0,0,Médio,0,0,0,0,0,1,1,1,0,0,0,0,1,1,
G-392019 e seu codigo de verificacao do login na conta do iFood.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Itaú: Notificação de bloqueio da sua conta corrente por inconsistência cadastral. Regularize em: https://itau-cadastro-regulariza.online,0,0,0,1,0,1,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi pai, o borracheiro trocou o pneu furado do carro. Me faz um Pix de R$ 40 para eu conseguir pagar?",0,0,0,0,0,0,1,0,0,0,Alto,1,0,1,0,0,0,0,0,0,0,1,0,1,1,
Magazine Luiza: Seu saldo de cashback de R$ 350 está liberado para compras. Resgate no link: https://magalu-cashback-online.site,0,0,0,0,0,0,0,1,0,0,Médio,0,0,0,1,0,1,1,1,0,0,0,0,1,1,
"Sua fatura de serviços de internet Claro Fibra do mês de Setembro fechou em R$ 129,90. Baixe o boleto.",0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ALERTA NUBANK: Transação não autorizada de R$ 2.600,00 aprovada no cartão de crédito. Cancele em: https://nubank-cancelamento-transacao.online",0,0,0,0,1,0,0,1,0,0,Alto,1,0,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, me avisa quando você chegar na faculdade para irmos juntos para a sala de aula.",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G-551029 e seu codigo de autenticacao de login da conta da Apple.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Banco do Brasil: Chave Pix não cadastrada tentando realizar transferência na sua conta. Cancele em: https://bb-cancelar-pix-chave.top,0,0,0,0,0,0,0,1,0,0,Alto,1,0,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi mãe, esqueci o dinheiro do ônibus em casa. Me faz um Pix de R$ 10 para eu conseguir voltar do treino?",0,0,0,0,0,0,1,0,0,0,Alto,1,0,1,0,0,0,0,0,0,0,1,0,1,1,
Amazon Brasil: Seu vale-compras de R$ 300 foi ativado. Clique para resgatar na loja oficial: https://amazon-vale-compras.site,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,1,0,1,1,1,0,0,0,0,1,1,
Sua fatura de celular da Vivo vence em 3 dias. Pague pelo aplicativo oficial para manter seus benefícios ativos.,0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DETRAN: CNH com processo de cassação iniciado. Apresente defesa prévia no link oficial: https://detran-cnh-cassacao.site,0,0,0,0,0,0,1,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, você me envia a pauta da reunião com o setor de recursos humanos por e-mail?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Shopee: Pacote parado no centro logístico por falta de confirmação de endereço. Atualize em: https://shopee-endereco-confirmacao.site,0,0,0,0,0,1,0,1,0,0,Médio,1,0,0,0,0,0,0,1,0,0,0,0,1,1,
G-881900 e seu codigo de verificacao do login no portal do aluno.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bradesco: Troca de senha do aplicativo solicitada. Se você não fez essa solicitação, cancele em: https://bradesco-cancelar-senha.top",1,0,0,0,0,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi pai, o guincho chegou para levar o carro e deu R$ 180. Me faz um Pix urgente para pagar o motorista?",0,0,0,0,0,0,1,0,0,0,Alto,1,0,1,0,0,0,0,0,0,0,1,0,1,1,
Santander: Notificação de bloqueio preventivo da conta por suspeita de fraude. Reative em: https://santander-reativacao-conta.online,0,0,0,1,0,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, você sabe dizer se a apresentação do projeto de pesquisa foi adiada?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Caixa Econômica: Seu lote do PIS do ano base foi liberado para saque no Caixa Tem. Acesse: https://caixatem-pis-saque.top,0,0,0,0,0,0,0,1,0,0,Médio,0,0,0,1,0,1,1,1,0,0,0,0,1,1,
Sua encomenda dos Correios saiu para entrega ao destinatário no endereço cadastrado no sistema.,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ALERTA NUBANK: Saque em caixa eletrônico no valor de R$ 2.200,00 realizado em sua conta. Cancele em: https://nubank-cancelamento-saque24.online",0,0,0,0,0,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
G-102988 e seu codigo de verificacao para acesso a conta do iFood.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Itaú: Transação via Pix suspeita no valor de R$ 3.200,00 sob análise de segurança. Cancele em: https://itau-pix-cancelamento.top",0,0,0,0,0,0,0,1,0,0,Alto,1,0,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, você sabe qual é o horário da aula de educação física no sábado?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Serasa Experian: Nome protestado em cartório. Negocie seus débitos com até 95% de desconto no Pix: https://serasa-protesto-desconto.online,0,0,0,0,0,0,1,1,0,1,Alto,1,1,1,0,0,0,1,1,0,0,1,0,1,1,
"Sua fatura de cartão de crédito Bradesco fechou em R$ 850,00. Pague pelo aplicativo oficial.",0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Banco do Brasil: Notificação de bloqueio judicial no seu CPF emitida pela Receita. Regularize em: https://bb-regulariza-cpf-judicial.site,0,0,0,1,0,1,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, você tem o telefone daquele restaurante de comida japonesa para me enviar?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Casas Bahia: Seu carnê digital possui parcela em atraso. Quite com 80% de desconto via Pix: https://casasbahia-carne-desconto-pix.top,0,0,0,0,0,0,1,1,0,0,Médio,1,0,0,0,0,0,1,1,0,0,1,0,1,1,
G-392019 e seu codigo de verificacao do cadastro da Uber.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Santander: Chave Pix cadastrada sem sua autorização. Cancele a operação no link: https://santander-cancelar-chave.site,0,0,0,0,0,0,0,1,0,0,Alto,1,0,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi mãe, precisei pagar a taxa da farmácia e fiquei sem saldo no cartão. Me faz um Pix de R$ 35?",0,0,0,0,0,0,1,0,0,0,Alto,1,0,1,0,0,0,0,0,0,0,1,0,1,1,
